driver_id,age_first,grade_last,income_mean,income_max,income_min,income_last,quarterly_rating_mean,quarterly_rating_last,total_business_value_mean,total_business_value_sum,dateofjoining_first,lastworkingdate_last,target_max,tenure_months,income_increase,rating_increse,business_std,gender_first_1.0,city_first_C10,city_first_C11,city_first_C12,city_first_C13,city_first_C14,city_first_C15,city_first_C16,city_first_C17,city_first_C18,city_first_C19,city_first_C2,city_first_C20,city_first_C21,city_first_C22,city_first_C23,city_first_C24,city_first_C25,city_first_C26,city_first_C27,city_first_C28,city_first_C29,city_first_C3,city_first_C4,city_first_C5,city_first_C6,city_first_C7,city_first_C8,city_first_C9,education_level_first_1,education_level_first_2,joining_designation_first_2,joining_designation_first_3,joining_designation_first_4,joining_designation_first_5
2665,0.4959378279866557,1,-1.2905807609780537,-1.290379304414742,-1.2907715493198544,-1.29027899473684,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-10-15,2018-12-31,1,-0.634499051583557,0,0,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2666,-0.8759215602633919,2,0.35064486541571527,0.34594293578482727,0.3517493082739643,0.34600552852351674,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-10-31,2019-12-19,1,-0.6838355667766746,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2667,1.1818675221116794,4,1.5670548221788967,1.558718701311557,1.5691192379395384,1.5587533397826194,-0.5091086970780637,-0.528575889307677,0.7054909375290784,0.5316112521257175,2013-10-18,2020-02-28,1,3.3247562926641208,0,0,1.1862381394274581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2668,-0.018509442607112108,4,1.8690454271646477,1.8598070680313126,1.8713481694828382,1.8598347664685928,0.9502363705281004,-0.528575889307677,2.097984365960818,2.7983126394007067,2014-12-27,,0,3.0992179374955837,0,0,1.1744490375989585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2670,-0.36147428966962397,1,-0.7389460030177757,-0.7403926307963874,-0.7387014492968814,-0.7403049982143697,1.6451625931977023,1.9415697288308489,0.364106444641693,0.7485950261759408,2018-12-12,,0,0.5513393314510168,0,1,0.17047775703412096,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2671,0.3244554044553998,3,1.9582924165828384,1.9487874198533377,1.960665591316503,1.9488130673091923,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-24,2020-07-14,1,-0.6803115299771662,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2672,0.4959378279866557,3,-0.09230296483726129,-0.09568152719878394,-0.09154808991197136,-0.09560875509406502,0.04683228105761798,0.706496919761586,-0.177222685028585,-0.3752906678329046,2020-08-02,,0,-0.5041096900017465,0,1,-0.09297717086032628,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2674,-0.8759215602633919,2,0.1900709751476597,0.18584878199177382,0.19104869544610714,0.18591506487248943,-0.7870791861459044,-0.528575889307677,-0.5185871016321656,-0.44204976385903344,2017-03-12,2019-07-09,1,0.7257791530266822,0,0,-0.40233646592111677,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2675,-0.7044391367321359,2,0.32756435686518914,0.3229313834126362,0.3286505849245056,0.3229945065635518,1.2976994818629013,1.9415697288308489,0.17979741897856974,-0.2443061193075009,2020-06-19,2020-12-06,1,-0.47063134040641685,0,1,0.3333733555831631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2676,0.15297298092414383,1,-0.6582879317891376,-0.6599755365952542,-0.6579797239010703,-0.6598897576130832,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-10-24,2020-02-09,1,-0.579876481191177,0,0,-0.6828602175335401,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2677,-1.3903688308571596,1,-0.59494907830898,-0.5968259166090883,-0.5945908843264456,-0.596741593214527,-0.7870791861459044,-0.528575889307677,-0.6111234081722323,-0.4944486242554508,2018-07-20,2019-02-01,1,-0.4248188620128077,0,0,-0.5950576977269302,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2678,0.6674202515179116,3,-0.2673684454662904,-0.2702239757431365,-0.26675172965143346,-0.2701471804657441,-0.7870791861459044,-0.528575889307677,-0.52619119276722,-0.4860816829373153,2020-11-16,,0,-0.6908836403756913,0,0,-0.5054357406783384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2680,-0.8759215602633919,2,0.08615566865677628,0.08224393670197037,0.0870513805189885,0.08231260765610815,-0.7870791861459044,-0.528575889307677,-0.5439563202068801,-0.4804248196649885,2020-07-07,2020-09-27,1,-0.6256889595847861,0,0,-0.48851965589873203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
2682,1.5248323691741914,4,1.523827468492383,1.5156204952607308,1.5258577698593119,1.515656127137846,-0.4396160748111035,-0.528575889307677,0.25450476715025655,0.05819141137377198,2019-07-16,2020-06-27,1,-0.15875408364992416,0,0,0.2716735306162535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2683,2.553726910361727,1,0.7713251299920739,0.765366360492052,0.7727615675469459,0.765419285594731,0.04683228105761798,-0.528575889307677,-0.0630942557988189,-0.3471827859902254,2018-11-12,2019-05-10,1,-0.45477317480862905,0,0,-0.22493365280605743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2684,0.3244554044553998,1,-1.2033838014158056,-1.2034428577038763,-1.2035057751956362,-1.2033445518957473,1.2976994818629013,1.9415697288308489,0.3871814578032469,0.7758733370195594,2016-04-26,,0,2.2428769952150445,0,1,0.12264941693658622,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2685,1.3533499456429354,4,1.5110677999062574,1.5028989479309285,1.5130880315298254,1.502934873037467,-0.7870791861459044,-0.528575889307677,-0.378408025556272,-0.4248391792616114,2019-08-03,,0,0.1390270259085349,0,0,-0.3536849977074889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2686,-1.2188864073259038,3,0.7479618587027971,0.7420728901734942,0.7493798583065291,0.7421263521865582,0.6027732591932994,0.706496919761586,-0.018437820236031566,-0.3361846690198511,2020-08-07,,0,-0.5129197820005176,0,0,0.05666371169829204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2687,-1.5618512543884155,2,-0.5471268301177674,-0.5491465439298012,-0.5467308955181491,-0.549063319536376,0.04683228105761798,-0.528575889307677,-0.19251159620771385,-0.25546642453132423,2017-07-14,2019-10-01,1,0.6552984170365143,0,0,-0.3174459918623654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2690,-1.5618512543884155,3,0.6857098744997127,0.9194697579248107,0.6527401765443223,0.9195191309713416,2.3400888158673046,3.1766425379001118,2.0380386484168262,2.727447331309214,2018-07-17,,0,0.8121180546146377,1,1,1.2542603179447478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2691,-0.36147428966962397,3,-1.3356107271241033,-1.3352747373736569,-1.335837052454939,-1.3351733928639384,-0.09215296347630253,0.706496919761586,0.346128106008591,-0.19514883224691126,2018-06-26,2019-06-18,1,-0.1411338996523822,0,1,0.25375124558245504,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2692,-0.7044391367321359,2,0.2093695320673952,0.20508968183130877,0.2103624825040006,0.20515552121267452,0.4042229098591275,-0.528575889307677,0.04248517266393805,-0.24859424522470638,2020-01-02,2020-07-13,1,-0.43010491721207034,0,0,0.07750949798707547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2693,-1.5618512543884155,1,-0.02337954726677738,-0.026964027771873476,-0.02257027899092328,-0.026892839593403963,0.1751263529350828,-0.528575889307677,-0.3170425639114677,-0.2610542482092775,2018-05-04,2020-01-13,1,0.3205149210832171,0,0,-0.40293525940787256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2694,0.8389026750491676,2,0.3726650136959263,0.36789729585814274,0.3737868345323299,0.3679593825527023,-0.26588451914370304,-0.528575889307677,-0.4173644916136856,-0.3935061620817648,2020-02-28,2020-10-17,1,-0.3613861996216567,0,0,-0.1575381836884854,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2695,0.3244554044553998,3,0.6469095249417646,0.6413224640906546,0.6482477755253617,0.6413782483832813,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-01,2020-05-17,1,-0.741982173968563,0,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2696,0.4959378279866557,4,1.4376555238581061,1.4297060011054448,1.4396178195898168,1.4297436132965065,-0.7870791861459044,-0.528575889307677,0.15024873129514194,-0.21143779305277444,2016-08-08,2019-07-04,1,1.0975650353748174,0,0,0.05690235703024258,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2697,-0.7044391367321359,1,-0.22339883959055606,-0.2263857350830972,-0.22274742360744176,-0.22630995026942494,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-11-11,2020-02-15,1,-0.6010207019882273,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2698,-1.2188864073259038,2,-0.012033692374405412,-0.01565207017390514,-0.011215470116227673,-0.015581142734064373,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-03-17,2020-05-01,1,-0.6908836403756913,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2699,1.0103850985804235,4,1.1819319720004389,1.1747464583599592,1.1836924544545435,1.174789947323541,1.5955250058641595,3.1766425379001118,4.097107341408138,1.1494235689770533,2020-06-16,,0,-0.42129482521329936,0,1,4.022249481450544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2700,-0.018509442607112108,2,-0.31550880173859763,-0.31822050611208624,-0.3149300775870578,-0.3181426045231289,-0.7870791861459044,-0.528575889307677,-0.6034122082090687,-0.48025386447892054,2019-07-29,2019-11-28,1,-0.5552082235946182,0,0,-0.5311665286880198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2701,-1.3903688308571596,1,0.17844235751653703,0.17425490644743868,0.1794109006804534,0.174321456564942,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-07-18,2019-10-05,1,-0.6309750147840486,0,0,-0.6828602175335401,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2702,0.15297298092414383,3,-0.1197309504960795,-0.1230275679963647,-0.11899772133491152,-0.12295416557022552,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-04-13,2020-07-21,1,-0.5957346467889647,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2703,0.8389026750491676,2,-1.1190498145834085,-1.1193608301999747,-1.119105233217369,-1.1192644624677588,-0.7870791861459044,-0.528575889307677,-0.5017516279676376,-0.455216600786001,2019-11-02,2020-03-24,1,-0.5182058371997801,0,0,-0.485160065514096,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2704,-0.018509442607112108,2,-1.0529540244004316,-1.0534625102367323,-1.0529572812059025,-1.0533676614491763,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-12,2020-02-20,1,-0.6468331803818365,0,0,-0.6828602175335401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2705,0.4959378279866557,3,0.02062540395130081,0.01690945263146166,0.021469400289438185,0.016979629533941176,0.6027732591932994,0.706496919761586,0.20968109985139555,-0.28000287719839073,2020-07-31,,0,-0.5005856532022381,0,0,-0.2228961983182976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2706,0.4959378279866557,3,0.6090193179491703,0.6035454592775018,0.6103276661369701,0.6036021143234307,1.1373318920160702,-0.528575889307677,0.7772827830736522,0.4396811966842314,2019-10-07,2020-10-26,1,-0.09179738445926473,0,0,0.6487129261891448,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2707,-1.3903688308571596,2,-1.6390504911459516,-1.637807933568542,-1.6395162866893995,-1.6376996157219772,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-03-16,2020-06-29,1,-0.5851625363904396,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2708,-1.3903688308571596,1,-0.7581031785681358,-0.759492571662739,-0.7578737434092958,-0.7594044988304508,0.7020484338603857,1.9415697288308489,0.1822876197745218,0.10186388621468015,2019-10-29,,0,-0.014268574870080113,0,1,-0.05787128765780861,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2709,-0.36147428966962397,2,-0.7525893051624971,-0.7539951717085861,-0.7523555185356119,-0.7539072255903979,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-08-15,2020-01-04,1,-0.5199678555995343,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2710,0.8389026750491676,1,0.011647686995965982,0.007958557834315375,0.01248459825151705,0.008028941053342247,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-09-29,2019-01-16,1,-0.5781144627914228,0,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2711,0.8389026750491676,3,-0.7008437239711184,-0.7024041875234595,-0.7005691004902712,-0.7023174305683632,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-08-14,2020-11-27,1,-0.5851625363904396,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2712,-0.5329567132008799,4,1.4664619778683339,1.4584263918915639,1.468447007231178,1.4584633420826802,-0.7870791861459044,-0.528575889307677,-0.5495331834231708,-0.45985211640822926,2019-08-29,2020-01-30,1,-0.498823634802484,0,0,-0.5048396887854927,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2713,-0.18999186613836805,2,-1.2600777305353217,-1.2599674059504222,-1.2602444463327445,-1.2598677972614192,-0.7870791861459044,-0.528575889307677,-0.5274704599278718,-0.4697697089333276,2019-06-30,2019-10-04,1,-0.6010207019882273,0,0,-0.4338531700982994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
2714,1.0103850985804235,3,0.8743214575820176,0.8680549724561634,0.8758391783284506,0.8681055306044368,1.6451625931977023,3.1766425379001118,1.3121759724266788,1.8693629797722002,2015-10-04,,0,2.6040907671646547,0,1,0.7222564505525005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2715,-0.7044391367321359,3,-0.08572873116130743,-0.08912693494575555,-0.08496866794719446,-0.08905431392323274,0.4042229098591275,0.706496919761586,0.14672717101190666,-0.21265201322048813,2020-06-13,,0,-0.41600877001403674,0,1,0.01509484242190384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2716,-0.36147428966962397,1,-0.7241716499180514,-0.7256624180987215,-0.7239154364943182,-0.72557512504551,0.5101164295040191,0.706496919761586,-0.07599965123630442,-0.04579208055208503,2019-06-16,2020-07-29,1,-0.04950894286516403,0,1,-0.18755679921376783,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2718,0.3244554044553998,1,0.08258578908004864,0.07868472262908936,0.08347868364564191,0.07875347562248416,-0.7870791861459044,-0.528575889307677,-0.49042733258030263,-0.4524276203466225,2019-11-21,2020-03-24,1,-0.5516841867951099,0,0,-0.4564509105362224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2719,-0.7044391367321359,1,-1.1168584033580904,-1.1171759661156317,-1.1169120925624434,-1.1170796487441481,-0.09215296347630253,-0.528575889307677,-0.35847555998501496,-0.30412837989894764,2019-05-31,2020-05-16,1,-0.1517060100509074,0,0,-0.4172487240660078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2720,1.6963147927054474,1,-1.5855022974950372,-1.5844197224753271,-1.5859258335892006,-1.5843126352176173,-0.7870791861459044,-0.528575889307677,-0.3583402172274387,-0.4529963751002718,2018-10-19,2019-03-28,1,-0.4882515244039588,0,0,-0.5928198277346335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2721,0.8389026750491676,2,-0.32038645898204726,-0.3230835906869138,-0.31981158420608585,-0.32300557700471416,-0.4396160748111035,-0.528575889307677,-0.1887613040155886,-0.20381384927408835,2019-01-05,2019-12-07,1,-0.17813628604722032,0,0,0.044956064000442324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2722,0.15297298092414383,2,0.6554984431313172,0.6498857217115466,0.6568434719632154,0.6499413086225945,-0.7870791861459044,-0.528575889307677,-0.3604760371826139,-0.4533119846745512,2020-10-20,,0,-0.643309143582328,0,0,-0.25139484278994945,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2723,1.5248323691741914,1,-0.4216508647971428,-0.42404545522952836,-0.42115590640547185,-0.4239651143941469,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-03-13,2020-07-29,1,-0.5270159291985511,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2724,0.6674202515179116,1,-0.7524479237931218,-0.7538542127354027,-0.7522140255901328,-0.753766269866294,0.9998739578616432,-0.528575889307677,-0.17105232660451197,-0.32222113709114364,2019-05-21,2019-11-16,1,-0.45477317480862905,0,0,-0.08433925647096407,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2725,-0.018509442607112108,3,0.5056341915934445,0.5004692101371362,0.506860949755398,0.5005282410724391,1.6451625931977023,1.9415697288308489,1.1000669881542897,1.6186166523401255,2013-10-06,,0,3.886840162185709,0,1,0.8936465600252592,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2726,-1.3903688308571596,1,-0.47919308213291095,-0.4814157573151746,-0.47874353521545454,-0.48133409410444244,-0.7870791861459044,-0.528575889307677,-0.40213935839155157,-0.45946856310615364,2018-09-19,2019-03-12,1,-0.46358326680740003,0,0,-0.49398412106588585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2727,-0.5329567132008799,3,-0.8181549152103164,-0.8193648955223907,-0.817972872001532,-0.8192754426435909,0.9502363705281004,0.706496919761586,0.6824724716840461,1.1249539641712059,2014-10-17,,0,3.2243212438781317,0,0,0.5476036429190513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2728,-1.2188864073259038,1,-1.0926821891949055,-1.0930719817012693,-1.092716798885522,-1.0929762199223778,1.4366847263968219,1.9415697288308489,0.48527306806749726,0.07838713652791975,2020-03-11,,0,-0.2503790404371424,0,1,0.6646857619540087,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2729,-0.018509442607112108,4,1.6980446609051598,1.689317189965983,1.7002124519258994,1.6893488181649015,0.4392612068004519,-0.528575889307677,1.7273023648463925,1.5251381374248312,2019-08-04,,0,0.13726500750878073,0,0,1.2939589635154793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2730,-0.36147428966962397,2,0.3778961243628143,0.3731127778659288,0.37902207351505557,0.37317474434454734,1.066057407639701,0.706496919761586,0.8606481220158223,0.8760278711241243,2019-07-08,,0,0.18483950430214402,0,0,0.6188141097307965,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2731,1.5248323691741914,2,-1.110001406943386,-1.1103394559162367,-1.1100496847067085,-1.110243296125108,0.8807437482611404,-0.528575889307677,0.2348926745722757,0.4127623300779866,2018-05-07,2020-07-29,1,0.6641085090352853,0,0,0.5639509382371618,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2732,-0.36147428966962397,3,-0.20332268513925614,-0.20636956089105354,-0.20265542534941342,-0.2062942374466683,0.4042229098591275,-0.528575889307677,0.3709771422430321,0.23198270014397032,2016-06-21,2020-02-17,1,1.5838821137069754,0,0,0.016334691996197376,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2733,-0.7044391367321359,2,-0.09095984182819544,-0.09434241695354158,-0.09020390692992017,-0.09426967571507779,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-12,2020-11-28,1,-0.634499051583557,0,0,-0.6828602175335401,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2734,0.8389026750491676,1,-0.3558378373529167,-0.35842905321265284,-0.3552909402849634,-0.3583502248237721,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-05-23,2019-07-20,1,-0.6679774011788867,0,0,-0.6828602175335401,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2735,-0.36147428966962397,1,-1.420722311488065,-1.4201320392300674,-1.421015805633341,-1.4200287387744985,-0.7870791861459044,-0.528575889307677,-0.5830240268869591,-0.4642673628484084,2018-12-02,2019-07-13,1,-0.37724436521944443,0,0,-0.46312488131706,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2736,-1.0474039837946478,1,0.34371717831632304,0.33903594609884036,0.3448161539454897,0.33909869804242465,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-07-07,2019-08-25,1,-0.6838355667766746,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2737,-1.0474039837946478,1,-0.6186304576793514,-0.6204365446173089,-0.6182909526941903,-0.6203516770019336,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-07-27,2019-01-20,1,-0.45829721160813747,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2738,-1.7333336779196715,1,-1.2782452365000543,-1.27808063400449,-1.2784262898268053,-1.277980607808773,1.7788022514033952,-0.528575889307677,0.32324648039105536,0.14894560197775195,2018-09-08,2020-01-05,1,0.08264243711640065,0,0,-0.2129821523670564,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2739,0.15297298092414383,2,-0.9587233417117598,-0.9595133546099921,-0.9586522330441003,-0.9594206713339135,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-12-09,2019-02-09,1,-0.66092932757987,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
2740,2.039279639767959,2,-0.8353680969317655,-0.8365266505074703,-0.8351996381136092,-0.8364368020532432,2.166357260199904,3.1766425379001118,1.2378681634913984,1.7815194107976855,2015-07-19,,0,2.739766183945728,0,1,0.18427298808502732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
